job_role,city,education,college_tier,industry,company_size,gender,years_experience,age,performance_rating,num_skills,base_salary,bonus,total_ctc
DevOps Engineer,Delhi NCR,MTech,Tier 2,FinTech,MNC,Male,2.3,26.0,4.54,1,3179191.0,683240.0,3862431.0
DevOps Engineer,Remote,MTech,Tier 1,E-Commerce,Startup,Male,9.4,31.0,4.46,3,3200126.0,594077.0,3794203.0
Frontend Developer,Ahmedabad,BTech,Tier 3,EdTech,Mid-size,Male,1.0,22.0,3.99,7,1132237.0,269630.0,1401867.0
Data Scientist,Chennai,BTech,Tier 3,Product Based,Startup,Male,3.5,30.0,2.98,9,2430649.0,599709.0,3030359.0
DevOps Engineer,Remote,BTech,Tier 3,Consulting,MNC,Male,2.6,27.0,2.33,6,2296124.0,214575.0,2510699.0
Software Engineer,Mumbai,BTech,Tier 2,Product Based,Mid-size,Male,10.3,33.0,4.08,9,3328694.0,749814.0,4078508.0
Backend Developer,Ahmedabad,BTech,Tier 2,EdTech,Mid-size,Male,5.5,26.0,3.31,6,1615108.0,229628.0,1844736.0
Data Analyst,Hyderabad,MTech,Tier 3,IT Services,Mid-size,Female,3.5,27.0,2.82,4,1548445.0,85504.0,1633949.0
Business Analyst,Delhi NCR,MTech,Tier 3,IT Services,Mid-size,Male,11.9,32.0,4.27,6,2039428.0,500584.0,2540012.0
AI Engineer,Jaipur,,Tier 3,FinTech,MNC,Male,3.4,24.0,3.56,5,2385036.0,299741.0,2684776.0
Product Manager,Delhi NCR,BTech,Tier 3,E-Commerce,Mid-size,Male,8.8,32.0,,3,2902026.0,579239.0,3481265.0
Financial Analyst,Pune,BTech,Tier 3,Consulting,MNC,Male,2.0,29.0,4.84,6,2028798.0,309539.0,2338337.0
Software Engineer,Bangalore,MTech,Tier 2,FinTech,Startup,Female,4.9,26.0,3.64,9,3015495.0,269514.0,3285009.0
Chartered Accountant,Bangalore,PhD,Tier 3,Product Based,Startup,Male,5.2,28.0,4.5,4,3254947.0,577080.0,3832027.0
Software Engineer,Kolkata,BTech,Tier 3,Consulting,Mid-size,Female,3.2,27.0,2.82,6,1308071.0,276278.0,1584348.0
Product Manager,Remote,BTech,Tier 2,IT Services,Mid-size,Female,11.7,35.0,3.55,3,2367267.0,398382.0,2765650.0
Financial Analyst,Delhi NCR,MTech,Tier 3,Consulting,Startup,Male,8.4,31.0,5.0,5,2374609.0,230679.0,2605287.0
DevOps Engineer,Hyderabad,BTech,Tier 3,Product Based,MNC,Female,6.8,28.0,3.15,4,3068710.0,350795.0,3419505.0
DevOps Engineer,Kolkata,BTech,Tier 3,Consulting,MNC,Female,0.0,23.0,2.76,6,1569183.0,321936.0,1891119.0
Product Manager,Remote,,Tier 1,FinTech,Startup,Female,7.3,28.0,2.37,4,3256077.0,278772.0,3534849.0
Data Scientist,Kolkata,BTech,Tier 1,E-Commerce,MNC,Male,0.0,21.0,3.66,8,2164899.0,400876.0,2565775.0
Marketing Manager,Ahmedabad,,Tier 2,IT Services,MNC,Male,5.5,25.0,3.58,3,1956466.0,146724.0,2103190.0
Marketing Manager,Jaipur,BTech,Tier 3,Product Based,MNC,Male,3.4,24.0,2.82,7,1833986.0,199640.0,2033626.0
HR Manager,Pune,BTech,Tier 2,FinTech,MNC,Female,1.0,24.0,3.59,6,2024427.0,294348.0,2318775.0
Backend Developer,Bangalore,BTech,Tier 1,FinTech,Startup,Male,6.5,32.0,2.89,5,3089817.0,512635.0,3602452.0
HR Manager,Chennai,PhD,Tier 3,EdTech,MNC,Female,4.9,28.0,2.87,4,2070917.0,456354.0,2527271.0
Financial Analyst,Bangalore,BTech,Tier 3,EdTech,MNC,Male,11.4,37.0,3.07,7,2262221.0,510523.0,2772744.0
Chartered Accountant,Mumbai,MBA,Tier 3,Manufacturing,MNC,Male,1.7,25.0,4.42,5,2308112.0,551748.0,2859860.0
Chartered Accountant,Hyderabad,MBA,Tier 2,Consulting,Mid-size,Female,12.9,37.0,3.62,9,3084794.0,485893.0,3570686.0
AI Engineer,Pune,MTech,Tier 2,EdTech,Mid-size,Male,0.0,22.0,2.68,7,1486612.0,268254.0,1754867.0
Backend Developer,Chennai,BTech,Tier 2,Manufacturing,MNC,Male,15.1,38.0,4.39,7,2610059.0,491758.0,3101817.0
Chartered Accountant,Mumbai,MTech,Tier 2,Manufacturing,Mid-size,Male,0.0,22.0,3.81,3,1447695.0,263824.0,1711519.0
DevOps Engineer,Mumbai,BTech,Tier 2,Manufacturing,Mid-size,Male,3.5,25.0,3.59,8,2158775.0,226719.0,2385494.0
Data Analyst,Kolkata,,Tier 1,IT Services,Mid-size,Female,3.1,22.0,2.55,3,1335969.0,111750.0,1447720.0
Financial Analyst,Bangalore,BTech,Tier 3,Product Based,MNC,Male,0.0,24.0,1.41,4,1479082.0,322041.0,1801122.0
Backend Developer,Pune,MBA,Tier 2,Consulting,Startup,Male,4.9,27.0,2.17,7,2317216.0,506435.0,2823651.0
Backend Developer,Mumbai,BTech,Tier 2,FinTech,MNC,Male,4.7,29.0,1.82,3,2954461.0,348204.0,3302665.0
Software Engineer,Pune,BTech,Tier 2,Consulting,MNC,Male,10.3,32.0,3.86,3,2753653.0,510943.0,3264596.0
Financial Analyst,Delhi NCR,BTech,Tier 3,Consulting,Startup,Female,15.2,43.0,4.16,3,2177584.0,191786.0,2369370.0
Chartered Accountant,Chennai,MTech,Tier 3,Product Based,MNC,Male,5.1,28.0,,3,2596630.0,360936.0,2957566.0
Frontend Developer,Remote,,Tier 1,IT Services,Startup,Male,0.0,27.0,2.75,2,1239561.0,144834.0,1384394.0
Data Analyst,Chennai,,Tier 1,FinTech,Startup,Male,3.3,24.0,1.79,2,1663831.0,150948.0,1814779.0
Financial Analyst,Hyderabad,BTech,Tier 3,Consulting,Mid-size,Female,11.0,34.0,3.04,11,2160979.0,350367.0,2511346.0
Business Analyst,Hyderabad,MTech,Tier 3,IT Services,Mid-size,Male,4.3,30.0,3.77,5,2018340.0,490588.0,2508928.0
AI Engineer,Pune,MBA,Tier 2,Product Based,Startup,Female,7.5,32.0,3.57,6,3334565.0,276749.0,3611314.0
Backend Developer,Kolkata,BTech,Tier 3,Consulting,MNC,Male,0.0,23.0,3.89,2,1306939.0,68631.0,1375571.0
Product Manager,Kolkata,,Tier 2,FinTech,Startup,Female,8.8,30.0,2.73,4,2721060.0,288316.0,3009376.0
Business Analyst,Ahmedabad,BTech,Tier 3,E-Commerce,Mid-size,Male,4.8,28.0,1.83,3,1370770.0,222920.0,1593690.0
Data Scientist,Ahmedabad,MBA,Tier 3,Product Based,MNC,Female,1.7,24.0,5.0,7,2614602.0,511501.0,3126102.0
Data Scientist,Jaipur,MBA,Tier 3,Consulting,MNC,Male,3.6,26.0,4.09,6,2373452.0,212612.0,2586064.0
Backend Developer,Mumbai,BTech,Tier 2,EdTech,MNC,Male,12.1,34.0,3.03,4,2385423.0,161105.0,2546527.0
Financial Analyst,Jaipur,MTech,Tier 3,Consulting,MNC,Male,6.4,30.0,3.18,3,1950900.0,194516.0,2145416.0
Marketing Manager,Chennai,BTech,Tier 1,Consulting,Startup,Male,6.3,30.0,2.32,5,2261080.0,544742.0,2805821.0
Data Analyst,Jaipur,BTech,Tier 2,Product Based,Startup,Male,4.8,24.0,3.78,4,1568237.0,266410.0,1834647.0
Data Analyst,Bangalore,BTech,Tier 2,Consulting,MNC,Male,2.5,28.0,2.6,8,2305959.0,283875.0,2589834.0
Product Manager,Delhi NCR,BTech,Tier 3,FinTech,Mid-size,Female,9.6,31.0,4.06,4,3275565.0,809125.0,4084691.0
Backend Developer,Chennai,PhD,Tier 3,IT Services,Mid-size,Female,10.6,38.0,3.25,4,2155935.0,366264.0,2522198.0
Backend Developer,Delhi NCR,PhD,Tier 2,FinTech,Startup,Male,8.1,34.0,3.04,4,3231093.0,183871.0,3414964.0
Product Manager,Ahmedabad,BTech,Tier 2,E-Commerce,Startup,Male,5.5,29.0,2.45,3,2315808.0,225874.0,2541682.0
HR Manager,Mumbai,MTech,Tier 3,EdTech,Startup,Male,11.0,34.0,2.6,4,1844207.0,196912.0,2041118.0
Backend Developer,Ahmedabad,BTech,Tier 2,IT Services,Startup,Male,11.6,33.0,3.65,3,1616305.0,89814.0,1706119.0
Business Analyst,Jaipur,MTech,Tier 3,E-Commerce,Mid-size,Male,9.3,32.0,2.78,6,1786098.0,275903.0,2062001.0
Chartered Accountant,Kolkata,MBA,Tier 3,Manufacturing,MNC,Male,4.5,31.0,2.06,5,2247147.0,502085.0,2749232.0
Data Analyst,Kolkata,MTech,Tier 3,Consulting,Mid-size,Male,3.9,28.0,4.16,3,1231528.0,122799.0,1354327.0
Software Engineer,Delhi NCR,MTech,Tier 2,Product Based,Mid-size,Male,5.6,29.0,,4,2809525.0,662985.0,3472510.0
Financial Analyst,Kolkata,BTech,Tier 3,EdTech,Mid-size,Male,5.9,29.0,3.63,6,1329915.0,76668.0,1406583.0
Chartered Accountant,Kolkata,MTech,Tier 1,Manufacturing,MNC,Male,12.1,36.0,3.03,2,2383536.0,379009.0,2762545.0
DevOps Engineer,Hyderabad,BTech,Tier 1,E-Commerce,Startup,Male,7.0,31.0,3.65,4,3141553.0,613126.0,3754679.0
Marketing Manager,Jaipur,MBA,Tier 2,Consulting,MNC,Female,3.1,24.0,2.91,3,1745754.0,248695.0,1994449.0
Marketing Manager,Pune,MTech,Tier 1,EdTech,MNC,Female,0.0,26.0,3.79,1,1608456.0,280791.0,1889247.0
HR Manager,Jaipur,BTech,Tier 1,IT Services,Startup,Male,11.8,36.0,1.56,6,1823457.0,106863.0,1930321.0
Data Scientist,Pune,BTech,Tier 1,EdTech,Startup,Female,5.3,23.0,,7,2418764.0,284251.0,2703016.0
Marketing Manager,Mumbai,,Tier 3,E-Commerce,Startup,Female,10.4,33.0,3.5,5,1931530.0,116118.0,2047648.0
Chartered Accountant,Hyderabad,BTech,Tier 3,IT Services,Mid-size,Male,16.0,40.0,,4,2318099.0,559749.0,2877848.0
Financial Analyst,Delhi NCR,MBA,Tier 2,Consulting,MNC,Male,3.1,30.0,,4,2634356.0,233074.0,2867429.0
Data Scientist,Chennai,MTech,Tier 2,EdTech,MNC,Male,0.0,23.0,3.49,6,1606462.0,375424.0,1981886.0
Data Scientist,Jaipur,BTech,Tier 2,Consulting,Startup,Male,3.8,27.0,2.11,2,1529055.0,273990.0,1803045.0
DevOps Engineer,Jaipur,BTech,Tier 2,Manufacturing,Mid-size,Male,0.0,23.0,3.01,6,1187343.0,101909.0,1289252.0
Data Scientist,Pune,BTech,Tier 1,E-Commerce,Startup,Male,2.0,26.0,3.81,9,2379409.0,529718.0,2909127.0
Marketing Manager,Hyderabad,BTech,Tier 1,E-Commerce,Mid-size,Male,8.1,31.0,3.35,6,2836768.0,224530.0,3061299.0
Marketing Manager,Remote,MBA,Tier 3,FinTech,MNC,Female,3.1,24.0,3.53,5,2386651.0,221331.0,2607983.0
DevOps Engineer,Jaipur,MTech,Tier 2,Product Based,Startup,Male,0.0,25.0,,3,1715614.0,301042.0,2016656.0
Frontend Developer,Kolkata,BTech,Tier 2,Consulting,Startup,Male,6.8,30.0,4.5,4,1899719.0,189460.0,2089178.0
Financial Analyst,Chennai,BTech,Tier 3,IT Services,Mid-size,Male,2.3,22.0,4.23,2,1477584.0,264264.0,1741848.0
Marketing Manager,Kolkata,BTech,Tier 3,IT Services,Mid-size,Male,5.7,33.0,2.94,7,1648142.0,400228.0,2048369.0
Data Analyst,Bangalore,PhD,Tier 3,EdTech,Mid-size,Male,2.5,24.0,4.49,5,2021359.0,450807.0,2472166.0
Backend Developer,Chennai,,Tier 2,FinTech,Mid-size,Male,4.0,28.0,2.29,3,1894707.0,260017.0,2154725.0
Software Engineer,Chennai,BTech,Tier 3,FinTech,Mid-size,Male,5.0,28.0,2.88,1,1959958.0,263346.0,2223305.0
Backend Developer,Hyderabad,MTech,Tier 2,EdTech,Startup,Male,6.2,25.0,,8,1994636.0,451301.0,2445937.0
Chartered Accountant,Ahmedabad,BTech,Tier 2,FinTech,Startup,Male,12.7,38.0,4.22,7,2243126.0,290749.0,2533875.0
Product Manager,Ahmedabad,MBA,Tier 1,Consulting,MNC,Female,1.5,26.0,3.43,6,3539368.0,553863.0,4093231.0
Frontend Developer,Mumbai,MBA,Tier 2,Manufacturing,Mid-size,Male,4.3,24.0,4.23,3,2305165.0,210031.0,2515195.0
Backend Developer,Ahmedabad,MTech,Tier 2,E-Commerce,MNC,Female,2.7,26.0,3.25,8,2314893.0,118797.0,2433689.0
Financial Analyst,Hyderabad,BTech,Tier 3,Manufacturing,Mid-size,Female,1.3,24.0,2.45,3,1065028.0,232700.0,1297728.0
Backend Developer,Bangalore,MBA,Tier 3,Manufacturing,MNC,Female,6.7,28.0,3.77,6,2840937.0,708563.0,3549501.0
Chartered Accountant,Mumbai,BTech,Tier 3,Product Based,Mid-size,Male,7.5,30.0,,4,3030668.0,503305.0,3533973.0
Financial Analyst,Hyderabad,MTech,Tier 1,Manufacturing,Mid-size,Female,3.0,28.0,3.58,11,1999116.0,339076.0,2338192.0
Software Engineer,Bangalore,MTech,Tier 3,FinTech,Mid-size,Female,2.5,25.0,3.02,7,2459431.0,464481.0,2923912.0
Chartered Accountant,Chennai,BTech,Tier 2,EdTech,Mid-size,Male,0.0,25.0,3.45,6,1530353.0,76816.0,1607169.0
Business Analyst,Jaipur,BTech,Tier 3,Product Based,Mid-size,Male,7.2,31.0,2.46,6,1635701.0,127553.0,1763255.0
AI Engineer,Chennai,BTech,Tier 3,Product Based,MNC,Male,8.6,32.0,3.08,3,3284880.0,305766.0,3590646.0
DevOps Engineer,Kolkata,MTech,Tier 1,Manufacturing,Startup,Male,6.3,30.0,3.26,3,1887295.0,405838.0,2293133.0
Marketing Manager,Pune,BTech,Tier 3,Manufacturing,Mid-size,Male,8.3,33.0,3.54,9,1861000.0,378462.0,2239462.0
Frontend Developer,Ahmedabad,BTech,Tier 1,Product Based,Startup,Female,5.2,27.0,3.89,7,2132169.0,160319.0,2292488.0
Data Scientist,Mumbai,MBA,Tier 3,E-Commerce,MNC,Female,3.8,30.0,4.08,4,3379255.0,441889.0,3821144.0
Chartered Accountant,Bangalore,BTech,Tier 3,Consulting,Mid-size,Male,4.1,27.0,3.23,9,2464650.0,541731.0,3006381.0
HR Manager,Delhi NCR,BTech,Tier 2,EdTech,MNC,Male,1.3,24.0,2.97,7,2014164.0,298713.0,2312877.0
Backend Developer,Kolkata,BTech,Tier 3,EdTech,Mid-size,Female,1.3,24.0,1.84,7,1381596.0,172897.0,1554494.0
Data Scientist,Chennai,BTech,Tier 1,Consulting,Mid-size,Male,10.3,32.0,3.72,3,2764831.0,264924.0,3029755.0
Data Scientist,Remote,MBA,Tier 1,IT Services,MNC,Female,10.3,35.0,1.73,3,3105709.0,761894.0,3867603.0
DevOps Engineer,Hyderabad,MTech,Tier 3,EdTech,Mid-size,Female,3.7,27.0,2.25,4,1951348.0,449653.0,2401001.0
Marketing Manager,Jaipur,MTech,Tier 2,FinTech,MNC,Female,8.6,33.0,4.3,10,2812438.0,596024.0,3408462.0
DevOps Engineer,Remote,,Tier 3,EdTech,MNC,Male,0.5,22.0,3.6,5,1472304.0,316352.0,1788656.0
Product Manager,Delhi NCR,BTech,Tier 3,Manufacturing,Startup,Male,3.2,25.0,2.96,5,2227750.0,482606.0,2710356.0
HR Manager,Kolkata,BTech,Tier 3,Manufacturing,MNC,Male,4.6,27.0,4.17,3,1343846.0,131760.0,1475606.0
Data Scientist,Chennai,BTech,Tier 2,Manufacturing,MNC,Male,0.0,26.0,3.34,3,1443659.0,329052.0,1772711.0
AI Engineer,Jaipur,BTech,Tier 3,FinTech,Startup,Male,1.8,25.0,2.73,2,1470887.0,203500.0,1674387.0
AI Engineer,Chennai,PhD,Tier 2,FinTech,Mid-size,Male,4.9,25.0,3.23,1,3407675.0,812079.0,4219753.0
Business Analyst,Mumbai,BTech,Tier 3,IT Services,MNC,Male,9.6,30.0,2.38,6,2249623.0,389532.0,2639155.0
Frontend Developer,Delhi NCR,BTech,Tier 3,E-Commerce,MNC,Male,5.1,26.0,3.23,4,2456253.0,418017.0,2874270.0
Business Analyst,Pune,MTech,Tier 2,E-Commerce,MNC,Male,1.7,24.0,4.12,9,2365966.0,491253.0,2857219.0
Data Analyst,Kolkata,MTech,Tier 2,Product Based,MNC,Male,0.7,20.0,4.18,9,2385981.0,304204.0,2690185.0
DevOps Engineer,Chennai,PhD,Tier 2,Consulting,Startup,Male,6.0,26.0,4.53,3,2605762.0,309704.0,2915467.0
Product Manager,Remote,BTech,Tier 3,IT Services,Startup,Female,7.4,32.0,4.26,5,2268011.0,147994.0,2416005.0
AI Engineer,Mumbai,BTech,Tier 2,FinTech,MNC,Male,3.2,26.0,3.76,8,3746952.0,296929.0,4043881.0
Financial Analyst,Ahmedabad,BTech,Tier 2,Product Based,Mid-size,Male,13.5,37.0,3.2,4,2332562.0,247887.0,2580449.0
Software Engineer,Delhi NCR,MTech,Tier 1,Manufacturing,MNC,Male,7.9,30.0,2.82,3,3158394.0,687043.0,3845436.0
Backend Developer,Remote,BTech,Tier 3,Product Based,Mid-size,Male,5.3,31.0,2.84,4,1866436.0,202511.0,2068948.0
AI Engineer,Mumbai,MBA,Tier 3,Product Based,Startup,Male,0.9,25.0,2.92,5,2688781.0,196018.0,2884799.0
Frontend Developer,Pune,MTech,Tier 3,EdTech,MNC,Female,3.2,24.0,4.86,6,2086874.0,316243.0,2403117.0
Product Manager,Hyderabad,PhD,Tier 2,E-Commerce,MNC,Female,0.3,22.0,3.33,6,3736448.0,851314.0,4587762.0
Backend Developer,Delhi NCR,BTech,Tier 2,Manufacturing,Mid-size,Male,0.0,25.0,4.38,7,1614837.0,354781.0,1969618.0
Frontend Developer,Jaipur,BTech,Tier 3,Manufacturing,Startup,Male,4.3,24.0,2.19,4,971709.0,96023.0,1067732.0
Product Manager,Delhi NCR,MTech,Tier 3,Consulting,Startup,Male,0.4,24.0,3.94,3,2527181.0,349495.0,2876676.0
HR Manager,Bangalore,BTech,Tier 3,E-Commerce,Mid-size,Male,7.7,30.0,3.78,5,2323164.0,355393.0,2678557.0
Financial Analyst,Bangalore,BTech,Tier 1,Product Based,Mid-size,Male,6.8,30.0,3.49,3,2954940.0,557190.0,3512130.0
HR Manager,Ahmedabad,BTech,Tier 3,E-Commerce,Startup,Male,6.4,32.0,3.86,5,1626499.0,283439.0,1909938.0
Chartered Accountant,Bangalore,MTech,Tier 3,IT Services,Startup,Male,5.2,29.0,3.51,6,2365905.0,256566.0,2622471.0
Data Analyst,Hyderabad,MTech,Tier 3,EdTech,Mid-size,Male,11.0,35.0,3.05,4,1826412.0,261818.0,2088230.0
Data Analyst,Delhi NCR,PhD,Tier 3,E-Commerce,Mid-size,Male,5.9,28.0,2.9,5,2491545.0,451217.0,2942762.0
Software Engineer,Remote,BTech,Tier 2,E-Commerce,MNC,Female,8.4,31.0,1.9,5,2450718.0,332908.0,2783625.0
Financial Analyst,Ahmedabad,BTech,Tier 1,FinTech,Mid-size,Male,10.9,34.0,3.58,2,2505118.0,389279.0,2894397.0
DevOps Engineer,Jaipur,BTech,Tier 2,EdTech,Mid-size,Female,13.0,34.0,3.64,7,1929770.0,220124.0,2149895.0
Software Engineer,Bangalore,MBA,Tier 2,Consulting,Startup,Male,9.4,32.0,2.03,3,2669105.0,397140.0,3066245.0
Data Scientist,Chennai,BTech,Tier 1,Consulting,Startup,Male,9.6,35.0,3.01,4,2491380.0,162539.0,2653919.0
HR Manager,Hyderabad,BTech,Tier 2,E-Commerce,MNC,Male,0.5,20.0,3.13,3,1611681.0,202625.0,1814306.0
Backend Developer,Delhi NCR,MBA,Tier 1,FinTech,Mid-size,Female,8.0,32.0,2.98,2,3228489.0,383666.0,3612155.0
DevOps Engineer,Ahmedabad,MBA,Tier 2,EdTech,MNC,Male,1.5,22.0,4.51,7,2128217.0,170750.0,2298967.0
HR Manager,Pune,MTech,Tier 2,EdTech,Startup,Female,0.0,23.0,4.02,5,913877.0,118481.0,1032358.0
Data Scientist,Delhi NCR,MTech,Tier 1,IT Services,Mid-size,Male,0.6,24.0,4.01,8,2688118.0,526440.0,3214559.0
Software Engineer,Hyderabad,BTech,Tier 3,Consulting,Startup,Male,3.7,27.0,3.27,6,2161375.0,435385.0,2596759.0
Marketing Manager,Mumbai,BTech,Tier 1,E-Commerce,Mid-size,Female,7.4,31.0,2.77,4,2907481.0,537104.0,3444585.0
Frontend Developer,Pune,BTech,Tier 2,Manufacturing,Mid-size,Female,0.7,23.0,,6,1280000.0,94904.0,3633454.6255620546
Software Engineer,Delhi NCR,BTech,Tier 2,E-Commerce,Mid-size,Female,6.2,29.0,3.98,4,2581190.0,203812.0,2785002.0
Data Scientist,Kolkata,MTech,Tier 1,FinTech,Startup,Male,8.9,29.0,3.4,6,3039423.0,728648.0,3768071.0
AI Engineer,Ahmedabad,,Tier 2,FinTech,Mid-size,Male,3.8,24.0,3.33,3,2343425.0,148816.0,2492241.0
Backend Developer,Ahmedabad,MTech,Tier 2,E-Commerce,Startup,Male,1.4,21.0,3.01,8,1695387.0,352760.0,2048147.0
Chartered Accountant,Bangalore,BTech,Tier 3,Manufacturing,Startup,Female,8.7,31.0,4.44,3,1835339.0,176875.0,2012214.0
Backend Developer,Bangalore,MBA,Tier 2,Manufacturing,Startup,Female,2.6,23.0,4.19,8,2108199.0,482873.0,2591072.0
Product Manager,Ahmedabad,BTech,Tier 2,Consulting,Startup,Female,10.1,30.0,3.4,4,2521359.0,616658.0,3138016.0
Backend Developer,Bangalore,MBA,Tier 3,Manufacturing,Startup,Male,0.0,26.0,3.22,8,1570479.0,104239.0,1674718.0
Chartered Accountant,Mumbai,BTech,Tier 3,EdTech,Startup,Male,6.9,29.0,3.76,2,1821666.0,293394.0,2115060.0
HR Manager,Delhi NCR,BTech,Tier 3,EdTech,MNC,Male,1.0,24.0,3.12,7,1856296.0,135279.0,1991575.0
Frontend Developer,Ahmedabad,BTech,Tier 3,Manufacturing,MNC,Male,0.7,23.0,3.04,7,1459059.0,248371.0,1707430.0
Marketing Manager,Hyderabad,BTech,Tier 2,Manufacturing,Mid-size,Male,1.3,24.0,4.51,4,1223525.0,95854.0,1319379.0
Business Analyst,Bangalore,BTech,Tier 3,EdTech,Startup,Male,0.0,22.0,3.27,5,978185.0,188861.0,1167046.0
Data Analyst,Hyderabad,MTech,Tier 3,EdTech,MNC,Male,10.4,36.0,5.0,6,2315737.0,549287.0,2865024.0
AI Engineer,Pune,PhD,Tier 2,Product Based,Startup,Male,13.4,36.0,3.66,7,4201860.0,523909.0,4725769.0
Software Engineer,Hyderabad,BTech,Tier 2,EdTech,Mid-size,Female,1.3,23.0,3.04,8,1749653.0,235290.0,1984942.0
Backend Developer,Bangalore,BTech,Tier 3,EdTech,Mid-size,Male,8.1,34.0,2.29,6,1978971.0,178523.0,2157494.0
Marketing Manager,Jaipur,MBA,Tier 3,EdTech,Startup,Female,8.8,28.0,3.09,5,1550202.0,261643.0,1811845.0
Backend Developer,Bangalore,,Tier 1,EdTech,Startup,Male,3.2,30.0,4.01,9,3158651.0,356952.0,3515604.0
Chartered Accountant,Ahmedabad,BTech,Tier 2,Consulting,MNC,Male,3.1,28.0,2.44,8,1802482.0,182084.0,1984566.0
Marketing Manager,Pune,MTech,Tier 3,Product Based,Mid-size,Female,9.1,35.0,1.97,4,2337993.0,373161.0,2711154.0
Marketing Manager,Hyderabad,BTech,Tier 2,E-Commerce,Mid-size,Male,5.6,28.0,3.2,6,2341131.0,238555.0,2579686.0
Chartered Accountant,Chennai,MTech,Tier 1,Product Based,MNC,Female,0.8,28.0,3.73,6,3273346.0,510828.0,3784174.0
HR Manager,Ahmedabad,BTech,Tier 2,Consulting,MNC,Male,1.9,22.0,3.81,7,1820428.0,175490.0,1995918.0
Financial Analyst,Kolkata,MTech,Tier 1,IT Services,Mid-size,Male,7.9,31.0,3.43,8,2558113.0,393835.0,2951947.0
Frontend Developer,Remote,BTech,Tier 3,E-Commerce,Startup,Male,4.5,29.0,3.35,7,1636237.0,319375.0,1955612.0
HR Manager,Chennai,MTech,Tier 1,IT Services,Mid-size,Male,0.4,22.0,3.44,2,1364514.0,325304.0,1689818.0
Financial Analyst,Hyderabad,PhD,Tier 3,IT Services,Mid-size,Male,9.2,30.0,3.64,2,1969804.0,128027.0,2097832.0
Frontend Developer,Bangalore,BTech,Tier 3,IT Services,Mid-size,Male,8.3,34.0,3.81,3,2110523.0,331418.0,2441941.0
Software Engineer,Remote,MBA,Tier 2,E-Commerce,Startup,Male,2.8,22.0,1.77,6,2018310.0,437049.0,2455358.0
Data Analyst,Jaipur,BTech,Tier 3,EdTech,MNC,Male,7.1,32.0,2.92,4,1270857.0,89028.0,1359884.0
HR Manager,Delhi NCR,BTech,Tier 3,Consulting,Mid-size,Female,11.3,32.0,2.77,7,2084989.0,500780.0,2585769.0
Software Engineer,Jaipur,BTech,Tier 3,Product Based,Startup,Male,10.3,35.0,3.02,5,2227616.0,487839.0,2715455.0
Frontend Developer,Kolkata,MTech,Tier 2,Consulting,Startup,Male,10.3,31.0,3.57,1,1941799.0,385214.0,2327013.0
Software Engineer,Chennai,BTech,Tier 2,IT Services,MNC,Female,7.6,28.0,3.21,3,2304752.0,495086.0,2799838.0
Product Manager,Mumbai,BTech,Tier 3,EdTech,Mid-size,Male,4.3,31.0,2.83,5,2357518.0,203911.0,2561429.0
Backend Developer,Bangalore,BTech,Tier 3,Manufacturing,Startup,Male,0.9,27.0,4.15,6,1431294.0,193170.0,1624464.0
Data Analyst,Remote,MBA,Tier 3,Consulting,Mid-size,Male,0.2,23.0,2.51,3,1156899.0,255183.0,1412082.0
Business Analyst,Delhi NCR,MBA,Tier 3,Manufacturing,Mid-size,Male,5.7,24.0,3.87,6,1649833.0,198861.0,1848694.0
Marketing Manager,Remote,BTech,Tier 2,Manufacturing,Startup,Male,6.9,32.0,4.34,6,1731510.0,266626.0,1998136.0
AI Engineer,Mumbai,MTech,Tier 2,Product Based,Mid-size,Male,6.9,29.0,3.32,4,3814596.0,400090.0,4214687.0
Software Engineer,Jaipur,MTech,Tier 3,EdTech,Mid-size,Female,2.0,24.0,4.14,4,1122832.0,113723.0,1236555.0
AI Engineer,Hyderabad,BTech,Tier 3,Product Based,Mid-size,Male,1.8,25.0,3.21,5,2315537.0,117811.0,2433349.0
Data Analyst,Bangalore,BTech,Tier 3,E-Commerce,MNC,Male,7.7,28.0,4.07,5,2645244.0,398375.0,3043619.0
DevOps Engineer,Kolkata,,Tier 3,Manufacturing,Startup,Male,8.2,31.0,3.26,5,1548391.0,142889.0,1691280.0
Business Analyst,Chennai,BTech,Tier 1,Consulting,Mid-size,Male,6.5,33.0,4.2,1,1898195.0,436209.0,2334404.0
Backend Developer,Delhi NCR,BTech,Tier 1,E-Commerce,MNC,Male,6.7,31.0,3.04,5,3380055.0,651310.0,4031365.0
Data Scientist,Bangalore,MBA,Tier 2,FinTech,Mid-size,Male,8.1,31.0,2.49,2,3495937.0,597801.0,4093738.0
DevOps Engineer,Remote,BTech,Tier 2,Manufacturing,Mid-size,Female,2.9,29.0,3.29,6,1819525.0,212307.0,2031832.0
AI Engineer,Chennai,BTech,Tier 1,Consulting,MNC,Male,10.0,36.0,3.59,7,3917243.0,460736.0,4377979.0
HR Manager,Delhi NCR,BTech,Tier 3,Product Based,MNC,Female,0.3,19.0,2.71,2,1931284.0,438928.0,2370213.0
Frontend Developer,Jaipur,MTech,Tier 3,E-Commerce,Mid-size,Female,6.8,30.0,2.58,3,1378471.0,110695.0,1489165.0
Chartered Accountant,Bangalore,BTech,Tier 2,Consulting,Mid-size,Female,6.0,28.0,1.56,5,2300100.0,283490.0,2583590.0
